Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
STARLINK-4331,53046,"[6937.024903484902, 6939.265924453614]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 403.96103609 6832.9956668  1132.88761642],0,,False,,36.67870020353212,0.027263779644615137
STARLINK-4336,53051,"[6937.72341813572, 6938.421388219479]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 398.55857834 6827.11416463 1169.30826502],0,,False,,36.34528892846565,0.027513882252200215
STARLINK-4317,53058,"[6937.378250870394, 6938.886600859777]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 405.8514325  6834.98315734 1120.10097443],0,,False,,36.61202988355417,0.027313426848512214
STARLINK-4308,53061,"[6937.351226817195, 6938.927572088751]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 405.07989585 6834.14674632 1125.3044205 ],0,,False,,36.612085082256776,0.027313385669056788
STARLINK-4313,53064,"[6937.685314134884, 6938.599761321356]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 405.2206669  6834.33166512 1124.37451256],0,,False,,36.612109922953195,0.027313367137387266
STARLINK-4312,53065,"[6937.255996493382, 6939.0238345438565]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 405.0049341  6834.07887053 1125.81805812],0,,False,,36.612089167121304,0.027313382621662257
STARLINK-4309,53066,"[6937.234282904287, 6939.031259292001]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 404.53910789 6833.53026202 1128.93340624],0,,False,,36.61203261620954,0.027313424809887826
STARLINK-4325,53068,"[6937.535036658764, 6938.72561982309]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 405.55474355 6834.6449377  1122.09191997],0,,False,,36.612013280035846,0.027313439235129133
STARLINK-4323,53069,"[6936.492128452559, 6939.672545395805]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 401.10419623 6829.79211408 1152.09066018],0,,False,,36.41193359201425,0.027463523667947062
STARLINK-4342,53070,"[6937.004387397119, 6939.249565286665]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 400.84287442 6829.50995842 1153.85377035],0,,False,,36.545419499811366,0.027363210319836708
STARLINK-4330,53080,"[6935.8907725647105, 6940.381134153725]",STARLINK-5713,55578,"[6940.025984491508, 6941.97918261852]",[ -802.57378418 -5150.96385729 -4581.35480195],0,,False,,66.56737782738195,0.015022373310138983
STARLINK-4251,53083,"[6937.044583674237, 6939.212054961192]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 394.90520387 6823.07543265 1193.90043639],0,,False,,36.611997378622675,0.027313451097969555
STARLINK-4319,53084,"[6936.124938093715, 6940.13101318685]",STARLINK-5713,55578,"[6940.025984491508, 6941.97918261852]",[ -797.53966162 -5150.83110591 -4582.1040277 ],0,,False,,66.56726301505739,0.015022399220076118
STARLINK-4045,53152,"[6917.197680684749, 6919.03098098242]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[5949.00441948 3509.88049262  385.56379566],0,,False,,58.92242400460512,0.016971467431853182
STARLINK-4077,53154,"[6917.208645181129, 6919.03226173266]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[5948.94843502 3510.15387156  383.62871184],0,,False,,58.9225022253173,0.016971444901916075
STARLINK-4088,53155,"[6917.121179555195, 6919.110829718129]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[5948.80994893 3511.43976004  374.99908934],0,,False,,58.922445388584045,0.016971461272612856
STARLINK-4087,53156,"[6916.8341820592195, 6919.3786616011685]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[5948.92230606 3509.88297447  385.23744658],0,,False,,29.494301145064657,0.03390485487625572
STARLINK-4096,53160,"[6916.760811855575, 6919.4422680124535]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[5948.73465983 3511.74684489  372.77849404],0,,False,,29.494269925230377,0.03390489076471653
STARLINK-4114,53162,"[6917.045195258206, 6919.261771634303]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[5948.55059186 3512.48294206  367.44201215],0,,False,,29.362042096243595,0.03405757667406703
STARLINK-4116,53164,"[6917.098425836667, 6919.130967934612]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[5947.32288016 3519.09974371  321.08745518],0,,False,,58.922428681170224,0.016971466084858937
STARLINK-3683,53167,"[6917.097862007209, 6919.088889280721]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 5184.25531723 -1957.0913512  -4142.90965547],0,,False,,32.54305819728006,0.03072851954901951
STARLINK-4052,53171,"[6916.962258432142, 6919.245232668174]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 6016.60122477 -2150.73068544 -2654.14901045],0,,False,,59.31996451016374,0.016857730921748314
STARLINK-4300,53173,"[6917.198526718125, 6919.022140602077]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 5829.21030688 -2000.4963692  -3144.3345451 ],0,,False,,59.2537698611518,0.01687656333670044
STARLINK-4294,53176,"[6916.989082006626, 6919.198721198797]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 5185.3928951  -1957.89083238 -4141.33753936],0,,False,,32.54306190848461,0.030728516044745025
CSS (WENTIAN),53239,"[6757.400691165852, 6764.239936995576]",STARLINK-5080,55437,"[6754.06549240701, 6773.866326209919]",[ 5506.64604557 -2158.30706269  3278.7843944 ],0,,False,,64.03189161886644,0.015617217838139873
YAOGAN-35 03C,53320,"[6873.817326991359, 6884.857287502027]",LOPEN,60473,"[6884.817711634879, 6886.796692624771]",[ 5780.76440797 -2141.14930879  3065.76307479],0,,False,,46.66330515608926,0.021430115090540398
YAOGAN-35 03C,53320,"[6873.817326991359, 6884.857287502027]",ROCK,60474,"[6884.790725772925, 6886.801378220108]",[ 5780.77671544 -2141.12917043  3065.75392692],0,,False,,46.72902812109783,0.021399974281692945
YAOGAN-35 03C,53320,"[6873.817326991359, 6884.857287502027]",TOMORROW-S1,60479,"[6884.497172939769, 6887.573853607101]",[ 5779.62944585 -2143.00574098  3066.60623867],0,,False,,45.08595399588342,0.022179856726361056
STARLINK-4544,53394,"[6917.0486284961125, 6919.161417770177]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4601.76452181 2007.4584494  4758.34534228],0,,False,,29.4942922003649,0.0339048651585417
STARLINK-4509,53404,"[6916.985573534736, 6919.19659544534]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4594.483419   2001.56111153 4767.96868312],0,,False,,59.05468523294847,0.016933457456514703
STARLINK-4491,53408,"[6917.042683197407, 6919.18591500727]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4614.26306453 2017.5509065  4742.02002588],0,,False,,58.92242359921679,0.01697146754861747
STARLINK-4492,53410,"[6917.038218572136, 6919.164842982697]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4597.05915413 2003.64014768 4764.60964854],0,,False,,29.49426986667375,0.03390489083202981
STARLINK-4497,53411,"[6917.150953358529, 6919.024371497515]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4613.8381168  2017.18732806 4742.70390852],0,,False,,29.560460237159827,0.0338289726200853
STARLINK-4500,53413,"[6917.060683060196, 6919.118122848636]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4615.27150261 2018.36596356 4740.69808207],0,,False,,59.05466370188962,0.01693346363037543
STARLINK-4479,53415,"[6917.081320440978, 6919.080645845105]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4599.59447664 2005.70621445 4761.17945138],0,,False,,29.560417427058237,0.03382902161201033
STARLINK-4480,53416,"[6917.093961480104, 6919.115431672443]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4608.94327716 2013.22684794 4749.14750462],0,,False,,29.49429011202634,0.033904867559170326
STARLINK-4484,53417,"[6916.854227869429, 6919.34474368431]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4608.83095651 2013.17379097 4749.05694545],0,,False,,59.054792806445384,0.016933426610733236
STARLINK-4484,53417,"[6916.854227869429, 6919.34474368431]",LEMUR 2 DEVERILL-M-T,57391,"[6912.940034154903, 6929.742281950191]",[-3468.80924459  4509.64543547  3933.94075558],0,,False,,66.27922873899595,0.015087683110163312
STARLINK-4552,53420,"[6917.109187829001, 6919.073925831141]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4610.7217346  2014.67731638 4746.73387515],0,,False,,59.05469128098081,0.016933455722290103
STARLINK-4545,53421,"[6917.015555611927, 6919.211364824201]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4609.85656404 2013.97522084 4747.88586743],0,,False,,58.922412881897536,0.016971470635535113
STARLINK-4546,53422,"[6917.113697191188, 6919.093658463782]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4611.65889225 2015.44568796 4745.43649946],0,,False,,29.494283597105156,0.03390487504833477
STARLINK-4539,53423,"[6917.105172422732, 6919.148787132559]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4610.5084375  2014.48505075 4747.13873969],0,,False,,29.428152989864106,0.03398106569394377
STARLINK-4531,53425,"[6917.191212477655, 6919.010673025599]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4611.27444065 2015.11144171 4746.08871759],0,,False,,29.49426610623653,0.03390489515480947
STARLINK-4540,53428,"[6916.910899271904, 6919.268584255898]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4349.19663045 1807.04685563 5065.96327439],0,,False,,59.054668040142396,0.01693346238641542
STARLINK-4549,53433,"[6916.877380580593, 6919.3762079786875]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4347.72050107 1805.89310237 5067.65052013],0,,False,,29.428151806264058,0.03398106706066198
STARLINK-4394,53467,"[6935.199137337733, 6941.036869825948]",GEESAT 3-04,61014,"[6929.531325367649, 6941.031408930656]",[-3801.45718269 -2797.31873982  5083.94109322],0,558.9031385122516,True,49.44251863217313,66.56711950104305,0.015022431607309233
STARLINK-4394,53467,"[6935.199137337733, 6941.036869825948]",GEESAT 3-08,61018,"[6935.644166861903, 6959.886309330669]",[-3877.51270259 -2826.50883725  5009.75779614],0,,False,,63.97100184050237,0.01563208283799088
STARLINK-4360,53482,"[6936.667140091188, 6939.563109344245]",GEESAT 3-04,61014,"[6929.531325367649, 6941.031408930656]",[-3799.08231599 -2799.19841293  5084.57161933],0,,False,,66.56707806956145,0.015022440957300503
STARLINK-4360,53482,"[6936.667140091188, 6939.563109344245]",GEESAT 3-08,61018,"[6935.644166861903, 6959.886309330669]",[-3875.04438117 -2828.4085567   5010.56251825],0,,False,,31.952197473389496,0.031296751994376044
STARLINK-4430,53485,"[6936.577242470037, 6939.653602848444]",GEESAT 3-04,61014,"[6929.531325367649, 6941.031408930656]",[-3800.83756855 -2797.83280587  5084.1304203 ],0,,False,,66.56708235741843,0.015022439989643878
STARLINK-4451,53492,"[6936.71220433527, 6939.519365981945]",GEESAT 3-04,61014,"[6929.531325367649, 6941.031408930656]",[-3800.69516871 -2797.95558623  5084.17879841],0,,False,,66.56708757436655,0.015022438812315967
STARLINK-4340,53494,"[6936.675224118699, 6939.55037806347]",GEESAT 3-04,61014,"[6929.531325367649, 6941.031408930656]",[-3801.5274218  -2797.23295767  5083.89076304],0,,False,,66.56704462884598,0.015022448503995365
STARLINK-4465,53496,"[6936.728734763891, 6939.434586611559]",GEESAT 3-04,61014,"[6929.531325367649, 6941.031408930656]",[-3801.90251621 -2796.87214427  5083.72408273],0,,False,,66.56659646901772,0.015022549642679009
STARLINK-4465,53496,"[6936.728734763891, 6939.434586611559]",GEESAT 3-08,61018,"[6935.644166861903, 6959.886309330669]",[-3878.01704592 -2826.08247184  5009.552123  ],0,,False,,63.704232820849974,0.015697544036237205
STARLINK-4443,53508,"[6937.630189210514, 6938.589035958973]",GEESAT 3-05,61015,"[6937.426113007465, 6953.151636077204]",[-3962.38173731 -2856.07376987  4927.74834977],0,,False,,42.93571418803075,0.02329063389095252
YAOGAN-35 04A,53522,"[6869.335428635646, 6888.680574938272]",TIGER-6,58272,"[6864.755286893934, 6874.62153338858]",[ 5584.16366765 -1302.16972106 -3782.98221962],0,,False,,32.26765876055211,0.030990782672541493
YAOGAN-35 04A,53522,"[6869.335428635646, 6888.680574938272]",FLOCK 4Q 36,58274,"[6863.864129298783, 6876.5451530254395]",[ 5586.5984614  -1295.1992632  -3781.77706329],0,,False,,34.17348789304908,0.029262450561957448
YAOGAN-35 04C,53526,"[6870.666417696877, 6888.771085563667]",SUPERVIEW NEO-3 01,59510,"[6868.982561308489, 6872.909994200852]",[ 5587.75544149 -1187.88042098 -3821.41770951],0,,False,,34.31024117976886,0.029145816689556035
STARLINK-4482,53530,"[6917.089465849797, 6919.1372274004]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4939.28973223 -2669.47392053  4040.65335222],0,,False,,59.187529142393956,0.016895451026417912
STARLINK-4487,53531,"[6917.149390245369, 6919.100301451897]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4960.21043422 -2674.10708038  4011.84544066],0,539.1919692464353,True,31.703173253248877,59.05511752752504,0.016933333500418642
STARLINK-4483,53532,"[6917.045421375321, 6919.145755195926]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4953.51542904 -2672.64879401  4021.23246046],0,,False,,59.386138765016675,0.01683894627257838
STARLINK-4488,53534,"[6917.067031465832, 6919.146614376802]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4935.56469487 -2668.64286303  4045.74077309],0,,False,,59.253724756823104,0.016876576183252504
STARLINK-4138,53535,"[6917.11757776146, 6919.103075425192]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4941.28541434 -2669.9286619   4037.99317336],0,,False,,59.25376977036117,0.016876563362559282
STARLINK-4120,53537,"[6917.149040171224, 6919.108254204108]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4953.55140414 -2672.6698658   4021.2730984 ],0,,False,,59.05516620152828,0.016933319543754346
STARLINK-4123,53539,"[6917.0095171068815, 6919.181799143532]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4942.10256621 -2670.11125079  4036.87909902],0,,False,,59.38613966428941,0.0168389460175895
STARLINK-4485,53541,"[6917.07175895469, 6919.167949270486]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4930.0240665  -2667.43089004  4053.47395152],0,,False,,59.12133313262858,0.0169143682493876
STARLINK-4671,53593,"[6892.620384344209, 6898.72995254345]",LEMUR 2 VALHALLA,58900,"[6877.910061086154, 6898.414742924443]",[-2064.99462289  6581.86393207    38.89180436],0,,False,,40.29986993177421,0.024813975868729927
STARLINK-4682,53597,"[6756.789899290732, 6756.904765695385]",SPACEBEE-175,56985,"[6756.842543343123, 6766.818948425601]",[ 3305.81947944  3119.91329555 -4999.31355922],0,,False,,57.89778913309648,0.017271816678546773
STARLINK-4457,53663,"[6934.803788948993, 6941.31862842395]",STARLINK-5517,57249,"[6940.653116733292, 6942.605102838964]",[ 4193.48708884 -3338.29889465 -4409.46481745],0,,False,,66.56630213280687,0.01502261606788512
STARLINK-4440,53671,"[6935.569427485398, 6940.517640133711]",STARLINK-5713,55578,"[6940.025984491508, 6941.97918261852]",[ 4515.97719668 -3473.02751317 -3963.82187837],0,,False,,66.56604776409802,0.015022673473778681
STARLINK-4467,53686,"[6935.0743105202555, 6941.209015378634]",STARLINK-5517,57249,"[6940.653116733292, 6942.605102838964]",[ 4214.27082191 -3321.15162663 -4402.4770663 ],0,,False,,66.56745999769339,0.015022354766648009
STARLINK-4695,53718,"[6916.949619789781, 6919.24781218323]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 4982.63482954 -1811.88941751 -4445.04522198],0,,False,,32.543095879146044,0.030728483968263463
STARLINK-4651,53729,"[6917.28163503521, 6918.94059808096]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 4910.85887433 -1761.44014247 -4544.2765899 ],0,,False,,32.60946277446803,0.030665945247738396
STARLINK-4636,53731,"[6917.158213389439, 6919.053774431772]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 4911.75563706 -1762.06887792 -4543.04735249],0,,False,,65.15257378778497,0.015348587812619666
STARLINK-4661,53732,"[6917.2078716826645, 6919.013498571484]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 4910.07534064 -1760.88557562 -4545.38560777],0,,False,,32.60945972405448,0.03066594811634817
STARLINK-4574,53733,"[6917.287520879758, 6918.960323244111]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 4982.20709502 -1811.55641076 -4445.85358223],0,,False,,65.28538621040941,0.015317363625254241
STARLINK-4669,53748,"[6916.584791042411, 6919.667508054648]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 5409.51399804 -2127.08687352 -3753.25193684],0,,False,,65.28541774114,0.01531735622746646
STARLINK-4680,53749,"[6865.515082764685, 6872.445884072454]",FLOCK 4Q 1,58270,"[6865.451607462725, 6878.76012768587]",[ 4739.04803775  -879.59672003 -4894.09396861],0,,False,,65.57460226277047,0.015249806563718087
SHERPA-LTC2,53754,"[6768.30666421818, 7383.991054638883]",STARLINK-32209,60590,"[6824.694660012304, 6826.563517256772]",[-4154.60068691 -2878.43550823 -4588.29995527],0,,False,,1.2341421560836408,0.8102794277551829
YAOGAN-35 05A,53760,"[6870.888619624729, 6885.913799226598]",CONNECTA T1.2,55012,"[6857.826627658834, 6871.70031463402]",[ 5700.91736676 -3588.64279142 -1354.95823068],0,,False,,44.09110852032331,0.022680309784886925
YAOGAN-35 05A,53760,"[6870.888619624729, 6885.913799226598]",FLOCK 4Q 12,58275,"[6862.789462146457, 6874.556873017159]",[ 6537.93248503 -2103.81770505  -196.33830173],0,492.75514320959155,True,61.635665423585344,61.832687209574125,0.01617267573396294
YAOGAN-35 05B,53761,"[6870.6604842342185, 6883.841423412316]",FLOCK 4Q 14,58311,"[6866.048150212837, 6879.312423166149]",[ 6542.7162111  -2066.22788394  -466.94880228],0,,False,,65.69306875623819,0.015222306080883766
YAOGAN-35 05B,53761,"[6870.6604842342185, 6883.841423412316]",FLOCK 4Q 2,58320,"[6865.225844300164, 6879.71025796473]",[ 6549.19531313 -2048.470975    -453.84871389],0,,False,,62.933959868476194,0.015889672318250277
YAOGAN-35 05B,53761,"[6870.6604842342185, 6883.841423412316]",FLOCK 4Q 9,58322,"[6865.01691103475, 6879.494004381958]",[ 6552.79205762 -2038.51588278  -446.50955046],0,,False,,60.24054404947044,0.016600115682534094
YAOGAN-35 05C,53763,"[6871.711333995418, 6883.243488118277]",FLOCK 4Q 29,58304,"[6863.970000442604, 6878.743417366749]",[ 6545.32159303 -2053.39612405  -463.70524945],0,,False,,49.14084252763741,0.02034967144565313
STARLINK-4706,53779,"[6917.157764520255, 6919.049174008753]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 5871.1087232  -2032.73068455 -3044.06792975],0,,False,,59.31996095660578,0.016857731931609464
STARLINK-4678,53780,"[6917.10097233106, 6919.127979872559]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 5873.55220234 -2034.64667837 -3037.97194156],0,,False,,59.18754363715614,0.016895446888798245
